"0704.0929","Hyun Seok Yang","Hyun Seok Yang","Noncommutative Electromagnetism As A Large N Gauge Theory","25 pages; More clarifications, to appear in Eur. Phys. J. C","Eur.Phys.J.C64:445-457,2009","10.1140/epjc/s10052-009-1117-9","HU-EP-07/12","hep-th gr-qc hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We map noncommutative (NC) U(1) gauge theory on R^d_C X R^{2n}_{NC} to U(N ->
\infty) Yang-Mills theory on R^d_C, where R^d_C is a d-dimensional commutative
spacetime while R^{2n}_{NC} is a 2n-dimensional NC space. The resulting U(N)
Yang-Mills theory on R^d_C is equivalent to that obtained by the dimensional
reduction of (d+2n)-dimensional U(N) Yang-Mills theory onto R^d_C. We show that
the gauge-Higgs system (A_\mu,\Phi^a) in the U(N -> \infty) Yang-Mills theory
on R^d_C leads to an emergent geometry in the (d+2n)-dimensional spacetime
whose metric was determined by Ward a long time ago. In particular, the
10-dimensional gravity for d=4 and n=3 corresponds to the emergent geometry
arising from the 4-dimensional N=4 vector multiplet in the AdS/CFT duality. We
further elucidate the emergent gravity by showing that the gauge-Higgs system
(A_\mu,\Phi^a) in half-BPS configurations describes self-dual Einstein gravity.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 19:54:16 GMT""},{""version"":""v2"",""created"":""Fri, 20 Apr 2007 15:54:21 GMT""},{""version"":""v3"",""created"":""Mon, 3 Aug 2009 02:53:10 GMT""}]","2009-11-05"
"0704.1168","Rajeev Pandey","Deep Shah, Nicolas A. Bruque, Khairul Alam, Roger K. Lake, and Rajeev
  R. Pandey","Electronic Properties of Carbon Nanotubes Calculated from Density
  Functional Theory and the Empirical pi-Bond Model","J. Computational Electronics (accepted, 20 February 2007)",,,,"cond-mat.mes-hall cond-mat.mtrl-sci",,"  The validity of the DFT models implemented by FIREBALL for CNT electronic
device modeling is assessed. The effective masses, band gaps, and transmission
coefficients of semi-conducting, zigzag, (n,0) carbon nanotubes (CNTs)
resulting from the ab initio tight-binding density functional theory (DFT) code
FIREBALL and the empirical, nearest-neighbor pi-bond model are compared for all
semiconducting n values 5 <(=) n <(=) 35. The DFT values for the effective
masses differ from the pi-bond values by +(-) 9% over the range of n values, 17
<(=) n <(=) 29, most important for electronic device applications. Over the
range 13 <(=) n <(=) 35, the DFT bandgaps are less than the empirical bandgaps
by 20-180 meV depending on the functional and the n value. The pi-bond model
gives results that differ signifcantly from the DFT results when the CNT
diameter goes below 1 nm due to the large curvature of the CNT. The pi-bond
model quickly becomes inaccurate away from the bandedges for a (10, 0) CNT, and
it is completely inaccurate for n <(=) 8.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 23:58:51 GMT""}]","2007-05-23"
"0704.1169","Dirson Jian Li","Dirson Jian Li, Shengli Zhang","Holographic bound and protein linguistics","4 pages, 4 figures. A trial application of holographic bound in life
  science",,,,"q-bio.GN hep-th q-bio.QM",,"  The holographic bound in physics constrains the complexity of life. The
finite storage capability of information in the observable universe requires
the protein linguistics in the evolution of life. We find that the evolution of
genetic code determines the variance of amino acid frequencies and genomic GC
content among species. The elegant linguistic mechanism is confirmed by the
experimental observations based on all known entire proteomes.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 12:04:28 GMT""}]","2007-05-23"
"0704.1170","Michael Jura","M. Jura (UCLA), J. Farihi (Gemini), B. Zuckerman (UCLA)","Externally-polluted white dwarfs with dust disks","ApJ, in press","Astrophys.J.663:1285-1290,2007","10.1086/518767",,"astro-ph",,"  We report Spitzer Space Telescope photometry of eleven externally-polluted
white dwarfs. Of the nine stars for which we have IRAC photometry, we find that
GD 40, GD 133 and PG 1015+161 each has an infrared excess that can be
understood as arising from a flat, opaque, dusty disk. GD 56 also has an
infrared excess characteristic of circumstellar dust, but a flat-disk model
cannot reproduce the data unless there are grains as warm as 1700 K and perhaps
not even then. Our data support the previous suggestion that the metals in the
atmosphere of GD 40 are the result of accretion of a tidally-disrupted asteroid
with a chondritic composition.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 00:19:21 GMT""}]","2009-06-23"
"0704.1171","Roberto R. Deza","Gonzalo G. Iz\'us, Roberto R. Deza, and Alejandro D. S\'anchez
  (Departamento de F\'isica, Facultad de Ciencias Exactas y Naturales,
  Universidad Nacional de Mar del Plata, Argentina)","Highly synchronized noise-driven oscillatory behavior of a
  FitzHugh-Nagumo ring with phase-repulsive coupling","7 pages, 15 figures, uses aipproc.cls, aip-6s.clo and aipxfm.sty.
  ""Cooperative Behavior in Neural Systems: Ninth Granada Lectures'', edited by
  J. Marro, P. L. Garrido, and J. J. Torres","AIP Conference Proceedings -- February 8, 2007 -- Volume 887, pp.
  89-95","10.1063/1.2709590",,"cond-mat.stat-mech cond-mat.dis-nn",,"  We investigate a ring of $N$ FitzHugh--Nagumo elements coupled in
\emph{phase-repulsive} fashion and submitted to a (subthreshold) common
oscillatory signal and independent Gaussian white noises. This system can be
regarded as a reduced version of the one studied in [Phys. Rev. E \textbf{64},
041912 (2001)], although externally forced and submitted to noise. The
noise-sustained synchronization of the system with the external signal is
characterized.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 00:26:34 GMT""}]","2016-08-14"
"0704.1172","Zhe Sun","Zhe Sun, Xiaoguang Wang and C. P. Sun","Disentanglement in a quantum critical environment","8 pages, 6 figures","Phys. Rev. A 75, 062312 (2007)","10.1103/PhysRevA.75.062312",,"quant-ph",,"  We study the dynamical process of disentanglement of two qubits and two
qutrits coupled to an Ising spin chain in a transverse field, which exhibits a
quantum phase transition. We use the concurrence and negativity to quantify
entanglement of two qubits and two qutrits, respectively. Explicit connections
between the concurrence (negativity) and the decoherence factors are given for
two initial states, the pure maximally entangled state and the mixed Werner
state. We find that the concurrence and negativity decay exponentially with
fourth power of time in the vicinity of critical point of the environmental
system.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 00:47:45 GMT""}]","2009-11-13"
"0704.1173","Xing-Hao Ye","Xing-Hao Ye, Qiang Lin","The Deviation of the Vacuum Refractive Index Induced by a Static
  Gravitational Field","5 pages, 6 figures",,,,"gr-qc",,"  We analyzed the influence of static gravitational field on the vacuum and
proposed the concept of inhomogeneous vacuum. According to the observational
result of the light deflection in solar gravitational field as well as the
corresponding Fermat's principle in the general relativity, we derived an
analytical expression of the refractive index of vacuum in a static
gravitational field. We found that the deviation of the vacuum refractive index
is composed of two parts: one is caused by the time dilation effect, the other
is caused by the length contraction effect. As an application, we simulated the
effect of the gravitational lensing through computer programming and found that
the missing central imaging could be interpreted in a reasonable way.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 02:47:54 GMT""}]","2007-05-23"
"0704.1174","Gabriel Katz","Gabriel Katz","Deaconstructing Functions on Quadratic Surfaces into Multipoles","43 pages, 3 figures. The new version of my paper contains references
  to the paper of V. Arnold Topological Content of the Maxwell Theorem on
  Multipole Representation of Spherical Functions which was overlooked in the
  previous version",,,,"math.CV math.AG",,"  Any homogeneous polynomial $P(x, y, z)$ of degree $d$, being restricted to a
unit sphere $S^2$, admits essentially a unique representation of the form
$\lambda + \sum_{k = 1}^d [\prod_{j = 1}^k L_{kj}]$, where $L_{kj}$'s are
linear forms in $x, y$ and $z$ and $\lambda$ is a real number. The coefficients
of these linear forms, viewed as 3D vectors, are called \emph{multipole}
vectors of $P$. In this paper we consider similar multipole representations of
polynomial and analytic functions on other quadratic surfaces $Q(x, y, z) = c$,
real and complex. Over the complex numbers, the above representation is not
unique, although the ambiguity is essentially finite. We investigate the
combinatorics that depicts this ambiguity. We link these results with some
classical theorems of harmonic analysis, theorems that describe decompositions
of functions into sums of spherical harmonics. We extend these classical
theorems (which rely on our understanding of the Laplace operator
$\Delta_{S^2}$) to more general differential operators $\Delta_Q$ that are
constructed with the help of the quadratic form $Q(x, y, z)$. Then we introduce
modular spaces of multipoles. We study their intricate geometry and topology
using methods of algebraic geometry and singularity theory. The multipole
spaces are ramified over vector or projective spaces, and the compliments to
the ramification sets give rise to a rich family of $K(\pi, 1)$-spaces, where
$\pi$ runs over a variety of modified braid groups.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 01:41:32 GMT""}]","2007-05-23"
"0704.1175","Roberto R. Deza","Gonzalo G. Iz\'us (1), Roberto R. Deza (1), Luis Bernal (1), and
  Vicente P\'erez-Villar (2) (1) (Departamento de F\'isica, Facultad de
  Ciencias Exactas y Naturales, Universidad Nacional de Mar del Plata,
  Argentina) (2) (Grupo de F\'isica Non Lineal, Facultade de F\'isica,
  Universidade de Santiago de Compostela, Spain)","Complete synchronization of convective patterns between Gray-Scott
  systems","8 pages, 8 figures, uses edp-jp4.cls. Invited talk at the Workshop on
  ""\emph{Complex Systems: New Trends and Expectations}'', Santander (Spain) 5-9
  June 2006. To appear in The European Physical Journal Special Topics, Vol.
  143 ""Trends and Expectations in Complex Systems Science'', Eds. H. S. Wio, L.
  Pesquera and M. A. Rodr\'{\i}guez","Eur. Phys. J. Special Topics 143, 135-141 (2007)","10.1140/epjst/e2007-00081-3",,"cond-mat.stat-mech",,"  Two identical 1D autocatalytic systems with Gray--Scott kinetics--driven
towards convectively unstable regimes and submitted to independent
spatiotemporal Gaussian white noises--are coupled unidirectionally, but
otherwise linearly. Numerical simulation then reveals that (even when perturbed
by noise) the slave system replicates the convective patterns arising in the
master one to a very high degree of precision, as indicated by several measures
of synchronization.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 01:43:17 GMT""}]","2016-08-14"
"0704.1177","Sima Baghbanzadeh","S. Baghbanzadeh and A. T. Rezakhani","Temperature effects on quantum cloning of states and entanglement",,"Phys. Lett. A 373, 821 (2009)","10.1016/j.physleta.2008.12.050",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Performances of the symmetric universal and phase-covariant cloning
transformations and entanglement cloners -- qubit case -- are investigated when
the initial state of the hardware or the original state to be cloned is weakly
coupled to a thermal environment. Different behaviors of each of these
transformations are analyzed and contrasted with the ideal cases.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 02:31:32 GMT""},{""version"":""v2"",""created"":""Tue, 7 Aug 2007 06:43:07 GMT""},{""version"":""v3"",""created"":""Thu, 1 Jan 2009 19:19:20 GMT""}]","2009-02-12"
"0704.1178","Kazunori Takenaga","Kazunori Takenaga","Large Gauge Hierarchy in Gauge-Higgs Unification","7 pages. Proceeding for SCGT 2006 (Nagoya, JAPAN, Nov. 2006)",,"10.1142/9789812790750_0040","TU-788","hep-ph",,"  We study a five dimensional nonsupersymmetric SU(3) gauge theory compactified
on $M^4\times S^1/Z_2$. The gauge hierarchy is discussed in the scenario of the
gauge-Higgs unification. We present two models in which the large gauge
hierarchy is realized, that is, the weak scale is naturally is obtained from an
unique large scale such as a GUT and the Planck scale. We also study the Higgs
mass in each model.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 03:08:41 GMT""}]","2017-08-23"
"0704.1179","Ramki Kalyanaraman","C. Favazza, J. Trice, R. Kalyanaraman, R. Sureshkumar","Self-organized metal nanostructures through laser driven thermocapillary
  convection","10 pages, 3 figures","APPLIED PHYSICS LETTERS 91, 043105 (2007)","10.1063/1.2762294",,"cond-mat.mtrl-sci",,"  When ultrathin metal films are subjected to multiple cycles of rapid melting
and resolidification by a ns pulsed laser, spatially correlated interfacial
nanostructures can result from a competition among several possible thin film
self-organizing processes. Here we investigate self-organization and the
ensuing length scales when Co films (1-8 nm thick) on SiO_{\text{2}} surfaces
are repeatedly and rapidly melted by non-uniform (interference) laser
irradiation. Pattern evolution produces nanowires, which eventually break-up
into nanoparticles exhibiting spatial order in the nearest neighbor spacing,
\lambda_{NN2}.The scaling behavior is consistent with pattern formation by
thermocapillary flow and a Rayleigh-like instability. For h_{0}\leq2 nm, a
hydrodynamic instability of a spinodally unstable film leads to the formation
of nanoparticles.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 03:11:23 GMT""}]","2009-11-13"
